CLAIM_ID,POLICYHOLDER_AGE,POLICYHOLDER_GENDER,WARRANTY,CLAIM_DATE,CLAIM_REGION,CLAIM_PROVINCE,VEHICLE_BRAND,VEHICLE_MODEL,CLAIM_AMOUNT_PAID,PREMIUM_AMOUNT_PAID
86372,45,F,TRAVEL ASSISTANCE,06/10/2022,CAMPANIA,BN,VOLVO,V40 (2012-2020),438.47,32.21
16767,50,M,CIVIL LIABILITY INSURANCE,03/10/2022,TOSCANA,PI,RENAULT,KANGOO 2a SERIE,2283.0,393.2
166269,60,M,CIVIL LIABILITY INSURANCE,15/07/2022,SARDEGNA,CA,CITROEN,C3 2a serie,5000.0,393.2
33360,53,M,GLASSES,13/04/2022,VENETO,VE,PEUGEOT,5008,600.0,47.04
16957,79,M,CIVIL LIABILITY INSURANCE,05/12/2023,LIGURIA,SP,DACIA,DUSTER 2A SERIE,2439.0,393.2
215793,53,M,CIVIL LIABILITY INSURANCE,23/02/2024,LOMBARDIA,MI,TOYOTA,YARIS 2? SERIE,2128.0,393.2
124493,66,M,GLASSES,04/06/2024,PIEMONTE,TO,TOYOTA,RAV4 3A SERIE,800.0,47.04
127836,49,F,CIVIL LIABILITY INSURANCE,06/11/2023,LAZIO,RM,FIAT,PANDA 2A SERIE,1700.0,393.2
62229,69,M,LEGAL PROTECTION,28/07/2024,PIEMONTE,TO,FORD,MUSTANG,717.6,27.24
13401,32,M,GLASSES,14/08/2024,LOMBARDIA,MI,NISSAN,JUKE 1? SERIE,282.15,47.04
29487,25,M,CIVIL LIABILITY INSURANCE,04/10/2024,LAZIO,FR,VOLKSWAGEN,GOLF 7? SERIE,1000.0,393.2
172398,52,M,TRAVEL ASSISTANCE,10/06/2022,VENETO,VI,VOLVO,XC60 (2017--->),120.01,32.21
48202,45,F,CIVIL LIABILITY INSURANCE,14/06/2024,PIEMONTE,TO,LANCIA,YPSILON 3A SERIE,2636.0,393.2
98434,61,M,GLASSES,01/08/2022,TRENTINO ALTO ADIGE,BZ,VOLKSWAGEN,Caravelle/Multivan,642.76,47.04
147174,48,M,CIVIL LIABILITY INSURANCE,28/04/2022,FRIULI VENEZIA GIULIA,UD,RENAULT,Clio,560.0,393.2
229228,45,F,GLASSES,10/05/2024,PIEMONTE,AL,FORD,FIESTA 6A SERIE,400.0,47.04
93817,52,M,CIVIL LIABILITY INSURANCE,09/09/2024,CALABRIA,CZ,AUDI,A1/S1,1964.0,393.2
210553,85,M,CIVIL LIABILITY INSURANCE,30/12/2022,LIGURIA,IM,RENAULT,Kangoo 2a serie,1690.0,393.2
123455,42,F,CIVIL LIABILITY INSURANCE,14/03/2023,EMILIA ROMAGNA,RA,FORD,FIESTA 5a SERIE,2060.0,393.2
1411,85,F,GREEN LINE,15/10/2023,LIGURIA,SP,FIAT,TIPO  2015--->,179.83,21.5
42674,23,M,GLASSES,06/02/2024,PIEMONTE,TO,MINI,MINI          (F56),116.0,47.04
7838,57,F,CIVIL LIABILITY INSURANCE,10/10/2022,LOMBARDIA,BG,SEAT,Ibiza 4a serie,1690.0,393.2
104814,30,M,CIVIL LIABILITY INSURANCE,20/01/2024,,EN,FIAT,PANDA 2? SERIE,2350.0,393.2
53498,77,M,CIVIL LIABILITY INSURANCE,15/04/2024,SICILIA,ME,FIAT,PUNTO 3? SERIE,1838.0,393.2
237446,62,M,CIVIL LIABILITY INSURANCE,25/03/2022,LAZIO,VT,HARLEY-DAVIDSON,SOFTAIL SPORT GLIDE,1999.5,393.2
225461,35,M,GLASSES,01/05/2023,TRENTINO ALTO ADIGE,BZ,SKODA,KODIAQ,791.35,47.04
69676,54,F,GLASSES,15/11/2023,TRENTINO ALTO ADIGE,BZ,VOLKSWAGEN,Golf 7a serie,111.0,47.04
223773,64,M,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,LANCIA,YPSILON 3a SERIE,2272.93,80.59
182919,51,M,CIVIL LIABILITY INSURANCE,30/12/2022,VALLE D'AOSTA,AO,CITROEN,C1 2a serie,966.83,393.2
225960,59,M,CIVIL LIABILITY INSURANCE,08/07/2022,VENETO,VI,ALFA ROMEO,Giulia (2016),1940.0,393.2
155655,85,M,CIVIL LIABILITY INSURANCE,04/05/2024,EMILIA ROMAGNA,RA,FIAT,PANDA 2? SERIE,700.0,393.2
186222,56,F,GLASSES,30/11/2022,EMILIA ROMAGNA,PC,MERCEDES,CLASSE R    (BR251),600.0,47.04
68819,39,F,NATURAL DISASTERS,11/08/2022,TRENTINO ALTO ADIGE,TN,FIAT,Talento (2016--->),462.0,80.59
134866,60,F,CIVIL LIABILITY INSURANCE,02/08/2022,LOMBARDIA,MI,OPEL,AGILA 2a SERIE,750.0,393.2
231913,90,F,GLASSES,04/05/2022,PIEMONTE,NO,HYUNDAI,i10,577.1,47.04
103191,57,M,CIVIL LIABILITY INSURANCE,23/01/2022,LAZIO,RM,RENAULT,CLIO 3a SERIE,4600.0,393.2
145463,66,M,TRAVEL ASSISTANCE,20/01/2024,LAZIO,RM,MERCEDES,VITO 1AS.     W638,270.82,32.21
127558,46,M,CIVIL LIABILITY INSURANCE,10/04/2024,CALABRIA,RC,OPEL,CORSA 4A SERIE,750.0,393.2
17081,73,M,CIVIL LIABILITY INSURANCE,31/03/2022,TOSCANA,MS,LANCIA,Ypsilon 3a serie,4501.5,393.2
84387,32,M,GLASSES,12/11/2024,EMILIA ROMAGNA,FE,SUZUKI,VITARA/SIDEKICK,520.0,47.04
129047,36,F,TRAVEL ASSISTANCE,25/03/2024,EMILIA ROMAGNA,PC,CITROEN,C3 3A SERIE,363.45,32.21
195042,46,F,CIVIL LIABILITY INSURANCE,10/06/2022,CAMPANIA,,SMART,fortwo 3as.(C/A453),1017.2,393.2
229096,34,F,NATURAL DISASTERS,07/08/2024,PIEMONTE,TO,MERCEDES,CLASSE A     (W176),4600.0,80.59
115219,41,F,CIVIL LIABILITY INSURANCE,06/08/2022,PUGLIA,BA,AIXAM,UV 51,2600.0,393.2
41358,67,M,TRAVEL ASSISTANCE,06/11/2024,CALABRIA,RC,BMW,X4        (G02/F98),386.86,32.21
161631,81,M,GLASSES,20/05/2024,UMBRIA,PG,BMW,X1            (E84),152.5,47.04
108341,62,M,GLASSES,05/06/2023,EMILIA ROMAGNA,FE,FIAT,Stilo,136.0,47.04
82116,35,F,CIVIL LIABILITY INSURANCE,25/01/2024,CALABRIA,CS,FIAT,500X,1708.0,393.2
162153,73,F,CIVIL LIABILITY INSURANCE,17/09/2024,LOMBARDIA,LC,RENAULT,KADJAR,2128.0,393.2
205838,60,M,GLASSES,10/06/2024,VENETO,RO,HYUNDAI,TUCSON 2? SERIE,600.0,47.04
187803,24,M,CIVIL LIABILITY INSURANCE,27/08/2024,LAZIO,RM,YAMAHA,YZF R3,2800.0,393.2
41552,32,F,CIVIL LIABILITY INSURANCE,12/12/2022,TOSCANA,PO,YAMAHA,T MAX 530,6756.0,393.2
140483,48,M,CIVIL LIABILITY INSURANCE,31/05/2024,LOMBARDIA,VA,PEUGEOT,3008 2? SERIE,7040.0,393.2
122792,59,M,CIVIL LIABILITY INSURANCE,21/04/2022,CALABRIA,RC,FIAT,IVECO 35,2283.0,393.2
199892,58,M,CIVIL LIABILITY INSURANCE,21/03/2023,CAMPANIA,CE,KIA,Picanto 3as.(17-->),1100.0,393.2
141326,67,F,CIVIL LIABILITY INSURANCE,26/02/2023,TOSCANA,PI,CHEVROLET,Matiz 2a serie,2439.0,393.2
54221,60,M,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,MERCEDES,Classe A (W176),1550.0,80.59
232794,46,F,TRAVEL ASSISTANCE,30/10/2023,PIEMONTE,TO,CITROEN,JUMPER  3A SERIE,204.85,32.21
154072,28,F,CIVIL LIABILITY INSURANCE,19/08/2024,PIEMONTE,CN,FIAT,IDEA,2064.0,393.2
114274,58,F,NATURAL DISASTERS,10/05/2023,PIEMONTE,TO,VOLKSWAGEN,UP!,2832.53,80.59
28087,58,F,SOCIOPOLITICAL EVENTS,09/09/2024,VENETO,VI,HYUNDAI,TUCSON 3? SERIE,835.0,94.86
108988,72,M,CIVIL LIABILITY INSURANCE,12/07/2022,TOSCANA,MS,FIAT,500 (2015--->),2283.0,393.2
35653,64,M,CIVIL LIABILITY INSURANCE,23/10/2022,MARCHE,MC,FIAT,Punto 4a serie,1342.0,393.2
179145,43,F,CIVIL LIABILITY INSURANCE,06/05/2023,ABRUZZO,TE,HYUNDAI,IX20,2060.0,393.2
216785,79,M,TRAVEL ASSISTANCE,23/07/2022,SICILIA,TP,SKODA,Octavia 2a serie,132.98,32.21
111238,37,M,CIVIL LIABILITY INSURANCE,31/10/2023,PIEMONTE,TO,RENAULT,MASTER 2? SERIE,3769.7,393.2
159614,65,M,NATURAL DISASTERS,25/07/2023,PIEMONTE,TO,FIAT,PUNTO EVO,2900.0,80.59
139616,32,M,GLASSES,21/07/2024,PIEMONTE,TO,FIAT,500L,650.75,47.04
13515,40,M,CIVIL LIABILITY INSURANCE,16/11/2023,SICILIA,CT,RENAULT,LAGUNA 3A SERIE,2200.0,393.2
185020,45,M,CIVIL LIABILITY INSURANCE,28/11/2022,SARDEGNA,SS,piaggio,m28,1540.0,393.2
18224,34,M,CIVIL LIABILITY INSURANCE,02/06/2023,CAMPANIA,,RENAULT,CLIO 4A SERIE,3600.0,393.2
209492,61,M,NATURAL DISASTERS,13/07/2021,PIEMONTE,TO,LANCIA,Ypsilon 3a serie,1350.0,80.59
150336,68,M,TRAVEL ASSISTANCE,29/04/2024,LOMBARDIA,LO,FIAT,500  2007-2016,262.3,32.21
68523,68,F,NATURAL DISASTERS,25/05/2022,VENETO,TV,FIAT,Panda 3a serie,1342.0,80.59
222265,80,M,CIVIL LIABILITY INSURANCE,10/03/2023,TOSCANA,PT,NISSAN,Juke,3287.83,393.2
101077,58,M,CIVIL LIABILITY INSURANCE,29/03/2022,SICILIA,PA,FIAT,Panda 3a serie,920.0,393.2
138553,69,M,CIVIL LIABILITY INSURANCE,22/05/2023,LAZIO,RM,VOLKSWAGEN,UP!,1400.0,393.2
81449,41,F,GLASSES,25/07/2023,PIEMONTE,TO,LANCIA,Ypsilon 3a serie,508.0,47.04
84621,52,M,CIVIL LIABILITY INSURANCE,02/09/2024,CAMPANIA,SA,AIXAM,UV,2700.0,393.2
110666,45,M,CIVIL LIABILITY INSURANCE,20/06/2022,TOSCANA,AR,FIAT,FREEMONT,1945.0,393.2
193837,72,F,CIVIL LIABILITY INSURANCE,09/08/2024,PIEMONTE,VC,OPEL,COMBO 5? SERIE,929.09,393.2
121926,78,M,GLASSES,07/05/2023,VENETO,PD,MAZDA,CX-30,222.0,47.04
1913,39,M,CIVIL LIABILITY INSURANCE,14/09/2023,PUGLIA,BA,HYUNDAI,I20 2A SERIE,3522.59,393.2
71896,91,M,CIVIL LIABILITY INSURANCE,04/07/2023,PIEMONTE,AL,GOLDONI,,2100.0,393.2
165853,58,M,TRAVEL ASSISTANCE,10/08/2022,CAMPANIA,CE,AIXAM,S9,182.27,32.21
236448,55,M,CIVIL LIABILITY INSURANCE,29/06/2022,LIGURIA,GE,VOLKSWAGEN,Touran 2a serie,2514.0,393.2
97126,45,F,TRAVEL ASSISTANCE,22/06/2022,CAMPANIA,,FIAT,Fiorino 2a serie,177.16,32.21
99231,46,M,CIVIL LIABILITY INSURANCE,18/03/2023,FRIULI VENEZIA GIULIA,UD,CHEVROLET,MATIZ 2a SERIE,2550.0,393.2
4842,33,M,GLASSES,02/02/2023,PIEMONTE,AT,ALFA ROMEO,GIULIETTA (2010-21),400.0,47.04
222432,38,M,GLASSES,18/06/2024,LAZIO,RM,VOLKSWAGEN,GOLF,340.2,47.04
205802,50,M,NATURAL DISASTERS,24/07/2023,FRIULI VENEZIA GIULIA,PN,HYUNDAI,Tucson 2a serie,2226.5,80.59
5747,43,F,CIVIL LIABILITY INSURANCE,10/06/2023,PUGLIA,BA,CITROEN,C3 2A SERIE,1100.0,393.2
200901,54,F,CIVIL LIABILITY INSURANCE,13/02/2024,TOSCANA,PI,VOLKSWAGEN,GOLF 7A SERIE,830.0,393.2
218213,36,M,CIVIL LIABILITY INSURANCE,14/08/2022,EMILIA ROMAGNA,FC,HAVAL,H2,830.0,393.2
211599,36,M,CIVIL LIABILITY INSURANCE,21/02/2022,TOSCANA,PI,OPEL,Combo (Corsa 3a s.),3203.61,393.2
163502,60,M,SPECIAL TRAVEL,03/01/2024,VENETO,TV,PEUGEOT,308 2A SERIE,109.56,23.31
90654,59,M,TRAVEL ASSISTANCE,17/07/2024,SARDEGNA,CA,MAZDA,MAZDA3 4? SERIE,362.27,32.21
53226,53,F,CIVIL LIABILITY INSURANCE,13/07/2023,SICILIA,PA,FIAT,PUNTO EVO,366.0,393.2
120782,34,M,CIVIL LIABILITY INSURANCE,23/11/2024,PIEMONTE,AT,SMART,CITY COUPE/CABRIO,950.0,393.2
94410,59,F,CIVIL LIABILITY INSURANCE,09/01/2023,TRENTINO ALTO ADIGE,BZ,AUDI,Q5 1a serie,456.03,393.2
81410,46,M,TRAVEL ASSISTANCE,20/08/2022,CALABRIA,RC,FIAT,Grande Punto,250.04,32.21
237558,55,F,CIVIL LIABILITY INSURANCE,18/03/2024,MARCHE,PU,FIAT,QUBO,4591.0,393.2
75032,56,M,CIVIL LIABILITY INSURANCE,31/08/2024,PUGLIA,BA,TOYOTA,YARIS 3? SERIE,1838.0,393.2
190482,48,M,TRAVEL ASSISTANCE,29/11/2023,LAZIO,VT,AUDI,A3 2? SERIE,100.24,32.21
145131,70,M,TRAVEL ASSISTANCE,02/08/2022,LIGURIA,SP,FORD,TRANSIT/TOURNEO,197.54,32.21
118414,37,F,CIVIL LIABILITY INSURANCE,11/06/2022,PIEMONTE,CN,BMW,SERIE 1       (E87),2300.0,393.2
213839,65,M,CIVIL LIABILITY INSURANCE,29/07/2023,PIEMONTE,TO,FIAT,BRAVO 2? SERIE,4220.96,393.2
187145,60,F,CIVIL LIABILITY INSURANCE,07/06/2023,PIEMONTE,TO,SMART,fortwo 2a serie,3050.0,393.2
223026,54,F,CIVIL LIABILITY INSURANCE,02/09/2022,SICILIA,PA,FORD,FIESTA 5a SERIE,2433.28,393.2
228879,40,F,CIVIL LIABILITY INSURANCE,07/05/2022,PIEMONTE,NO,VOLKSWAGEN,POLO 4a SERIE,1690.0,393.2
13189,42,F,SPECIAL TRAVEL,29/05/2023,LAZIO,RM,SMART,FORTWO 3?S.(C/A453),271.15,23.31
150726,56,M,CIVIL LIABILITY INSURANCE,04/07/2022,LAZIO,RM,FIAT,Panda 3a serie,2283.0,393.2
44568,48,M,NATURAL DISASTERS,25/07/2023,LOMBARDIA,MI,MINI,MINI PACEMAN  (R61),4570.0,80.59
183401,62,F,CIVIL LIABILITY INSURANCE,08/04/2023,VENETO,VI,VOLKSWAGEN,GOLF PLUS 2a SERIE,938.0,393.2
97957,69,F,CIVIL LIABILITY INSURANCE,28/05/2022,PIEMONTE,CN,TOYOTA,Aygo 1a serie,780.0,393.2
30171,24,M,CIVIL LIABILITY INSURANCE,31/08/2024,TOSCANA,PI,AUDI,A1/S1,1342.0,393.2
149810,52,M,GLASSES,16/05/2022,PIEMONTE,TO,FIAT,Punto Evo,512.0,47.04
45579,56,F,CIVIL LIABILITY INSURANCE,25/12/2023,LOMBARDIA,SO,FIAT,PANDA 3? SERIE,460.0,393.2
39022,65,M,GLASSES,19/09/2022,PIEMONTE,TO,NISSAN,NV200,600.0,47.04
43161,52,M,GLASSES,13/11/2023,LOMBARDIA,MI,LAND ROVER,RR SPORT 2? SERIE,448.12,47.04
71017,66,M,CIVIL LIABILITY INSURANCE,19/05/2023,VENETO,VI,TESLA,Model Y,340.0,393.2
191631,77,F,TRAVEL ASSISTANCE,12/04/2022,LAZIO,FR,BMW,X1 (E84),228.95,32.21
140882,75,F,NATURAL DISASTERS,22/07/2023,EMILIA ROMAGNA,BO,PEUGEOT,208,4514.0,80.59
227613,65,M,CIVIL LIABILITY INSURANCE,20/12/2022,SICILIA,ME,ALFA ROMEO,159,1231.8,393.2
150373,59,M,GLASSES,24/07/2023,FRIULI VENEZIA GIULIA,UD,MERCEDES,VITO 2AS.     W639,579.0,47.04
173318,63,F,TRAVEL ASSISTANCE,24/07/2024,TOSCANA,AR,CITROEN,C3 PICASSO,140.48,32.21
222885,68,M,CIVIL LIABILITY INSURANCE,20/02/2024,LAZIO,VT,FIAT,PUNTO EVO,550.0,393.2
177304,58,F,CIVIL LIABILITY INSURANCE,10/02/2023,TOSCANA,AR,JEEP,Renegade,2060.0,393.2
103949,60,F,NATURAL DISASTERS,21/07/2023,PIEMONTE,AT,JEEP,RENEGADE,7930.0,80.59
68088,62,M,SPECIAL TRAVEL,15/09/2022,CALABRIA,RC,VOLKSWAGEN,Golf 7a serie,277.51,23.31
152211,31,F,CIVIL LIABILITY INSURANCE,17/02/2022,ABRUZZO,PE,ALFA ROMEO,Giulia (2016),5086.0,393.2
148722,41,M,CIVIL LIABILITY INSURANCE,31/05/2024,LAZIO,RM,BMW,X6        (G06/F96),2526.0,393.2
75203,39,M,CIVIL LIABILITY INSURANCE,01/07/2024,LOMBARDIA,PV,FIAT,500X,2128.0,393.2
44560,74,M,CIVIL LIABILITY INSURANCE,17/07/2023,VENETO,RO,PEUGEOT,EXPERT,2060.0,393.2
196485,67,M,GLASSES,02/03/2023,PIEMONTE,TO,VOLVO,V40 (2012-2020),600.0,47.04
167538,60,F,SOCIOPOLITICAL EVENTS,29/11/2022,LOMBARDIA,CR,CITROEN,C3 3a serie,582.0,94.86
92120,35,M,GLASSES,04/04/2024,TRENTINO ALTO ADIGE,TN,TOYOTA,RAV4 5? SERIE,232.0,47.04
206289,56,M,TRAVEL ASSISTANCE,05/03/2024,LOMBARDIA,MN,IVECO,IS,112.21,32.21
98406,67,M,NATURAL DISASTERS,07/08/2024,LOMBARDIA,MI,KIA,VENGA,3420.0,80.59
54216,66,F,CIVIL LIABILITY INSURANCE,21/06/2022,VENETO,TV,VOLKSWAGEN,Golf 7a serie,1685.0,393.2
66995,64,F,GLASSES,07/11/2023,PIEMONTE,NO,KIA,CARENS 3A SERIE,111.0,47.04
135054,48,F,CIVIL LIABILITY INSURANCE,04/04/2023,LIGURIA,SV,ALFA ROMEO,MITO,350.0,393.2
228761,85,M,CIVIL LIABILITY INSURANCE,18/11/2022,LOMBARDIA,MB,VOLKSWAGEN,TIGUAN 2a SERIE,1690.0,393.2
6809,61,M,CIVIL LIABILITY INSURANCE,20/09/2024,VENETO,VE,BMW,SERIE 5  F10/F11,760.0,393.2
191580,45,F,GLASSES,01/09/2022,PIEMONTE,TO,CITROEN,Berlingo 2a serie,321.0,47.04
63981,62,M,NATURAL DISASTERS,25/07/2023,LOMBARDIA,CR,AUDI,A3 3a serie,1759.3,80.59
229875,28,M,CIVIL LIABILITY INSURANCE,22/01/2024,LOMBARDIA,MB,PEUGEOT,208 2? SERIE,1838.0,393.2
65903,33,M,CIVIL LIABILITY INSURANCE,10/04/2023,PIEMONTE,NO,PEUGEOT,208,1082.0,393.2
106049,45,F,CIVIL LIABILITY INSURANCE,15/01/2024,PUGLIA,BT,BMW,X1  F48,1019.0,393.2
156097,47,M,CIVIL LIABILITY INSURANCE,06/07/2023,SARDEGNA,CA,RENAULT,MODUS 2A SERIE,680.0,393.2
90506,41,F,GLASSES,24/07/2023,VENETO,PD,FIAT,Panda 3a serie,594.7,47.04
231514,66,F,SPECIAL TRAVEL,29/08/2022,SARDEGNA,SS,VOLKSWAGEN,Golf 5a serie,122.61,23.31
136434,82,F,CIVIL LIABILITY INSURANCE,15/04/2022,PIEMONTE,AL,HYUNDAI,i10 2a serie,950.0,393.2
44227,59,F,CIVIL LIABILITY INSURANCE,19/06/2023,ABRUZZO,AQ,NISSAN,Juke 1a serie,2060.0,393.2
211751,39,M,SOCIOPOLITICAL EVENTS,18/08/2024,PIEMONTE,TO,CHEVROLET,ORLANDO,900.0,94.86
156702,42,F,CIVIL LIABILITY INSURANCE,06/06/2023,VENETO,VI,FIAT,GRANDE PUNTO,8370.0,393.2
171536,55,M,CIVIL LIABILITY INSURANCE,02/08/2024,BASILICATA,MT,SUZUKI,SWIFT (2017--->),550.0,393.2
193033,53,F,TRAVEL ASSISTANCE,20/05/2024,LOMBARDIA,MI,FIAT,500  2007-2016,264.12,32.21
55436,25,F,CIVIL LIABILITY INSURANCE,24/12/2023,LOMBARDIA,MN,CITROEN,C3 2A SERIE,1140.75,393.2
51895,39,M,TRAVEL ASSISTANCE,18/12/2023,TRENTINO ALTO ADIGE,BZ,SEAT,ALHAMBRA 2? SERIE,157.1,32.21
168955,58,F,TRAVEL ASSISTANCE,02/07/2024,TOSCANA,LU,CITROEN,C3 2? SERIE,163.11,32.21
153281,51,M,CIVIL LIABILITY INSURANCE,15/10/2022,LAZIO,VT,chatenet,ch40,2500.0,393.2
15224,68,M,GLASSES,06/07/2023,PIEMONTE,CN,FORD,TRANSIT CONNECT 2?S,750.0,47.04
224243,45,M,TRAVEL ASSISTANCE,25/06/2023,PIEMONTE,TO,APRILIA,TUONO 1000,121.51,32.21
186985,45,F,CIVIL LIABILITY INSURANCE,15/09/2023,PUGLIA,BA,LANCIA,YPSILON 3? SERIE,1000.0,393.2
128959,25,M,CIVIL LIABILITY INSURANCE,02/09/2022,LOMBARDIA,SO,CITROEN,Jumper (3a serie),1200.0,393.2
182797,62,F,CIVIL LIABILITY INSURANCE,29/01/2022,VENETO,PD,CITROEN,C3 3a SERIE,1940.0,393.2
20120,79,M,CIVIL LIABILITY INSURANCE,01/02/2024,LAZIO,RM,FIAT,PUNTO 4A SERIE,1340.0,393.2
88491,74,M,TRAVEL ASSISTANCE,25/10/2023,LAZIO,RM,NISSAN,QASHQAI 2? SERIE,170.43,32.21
5198,35,M,CIVIL LIABILITY INSURANCE,04/08/2021,LOMBARDIA,MI,BMW,SERIE 3   (F30/F31),630.0,393.2
44661,57,M,CIVIL LIABILITY INSURANCE,05/03/2023,LOMBARDIA,CO,FIAT,Palio,906.73,393.2
38970,39,M,CIVIL LIABILITY INSURANCE,01/09/2022,CAMPANIA,,FORD,FIESTA 5a SERIE,1000.0,393.2
28079,54,M,CIVIL LIABILITY INSURANCE,15/04/2022,EMILIA ROMAGNA,FC,VOLKSWAGEN,Polo 5a serie,1690.0,393.2
230998,44,F,CIVIL LIABILITY INSURANCE,28/06/2024,SARDEGNA,SS,KIA,SPORTAGE 4A SERIE,900.0,393.2
168037,47,M,CIVIL LIABILITY INSURANCE,28/05/2022,FRIULI VENEZIA GIULIA,UD,OPEL,MERIVA 1a SERIE,1940.0,393.2
97558,26,M,CIVIL LIABILITY INSURANCE,16/01/2022,LOMBARDIA,CR,FIAT,Punto 2a serie,1940.0,393.2
1034,30,M,TRAVEL ASSISTANCE,05/12/2022,TOSCANA,GR,TOYOTA,YARIS,138.1,32.21
203386,34,M,GLASSES,04/08/2022,LOMBARDIA,MI,VOLKSWAGEN,GOLF 6a SERIE,600.0,47.04
184608,75,M,CIVIL LIABILITY INSURANCE,17/02/2022,LOMBARDIA,VA,TOYOTA,Yaris 3a serie,2750.0,393.2
131251,43,F,CIVIL LIABILITY INSURANCE,09/05/2023,SICILIA,AG,FIAT,PUNTO EVO,1400.0,393.2
104200,62,M,CIVIL LIABILITY INSURANCE,21/02/2023,LAZIO,RI,MITSUBISHI,L200,2439.0,393.2
96561,63,M,TRAVEL ASSISTANCE,31/08/2022,LAZIO,RM,TOYOTA,IQ,121.15,32.21
194798,75,M,CIVIL LIABILITY INSURANCE,09/08/2023,SICILIA,ME,FIAT,PANDA 3A SERIE,1787.0,393.2
141086,75,M,GLASSES,23/02/2022,PUGLIA,BA,RENAULT,Modus 1a serie,600.0,47.04
179583,43,F,CIVIL LIABILITY INSURANCE,07/11/2023,LOMBARDIA,BG,FIAT,500L LIVING,1932.89,393.2
35622,80,M,CIVIL LIABILITY INSURANCE,05/12/2023,LOMBARDIA,CR,VOLKSWAGEN,GOLF 5A SERIE,2060.0,393.2
137150,63,M,CIVIL LIABILITY INSURANCE,22/03/2023,EMILIA ROMAGNA,RA,RENAULT,Megane 3a serie,7000.0,393.2
198911,60,M,TRAVEL ASSISTANCE,08/11/2022,PIEMONTE,CN,OPEL,Meriva 1a s.,178.61,32.21
65071,63,F,CIVIL LIABILITY INSURANCE,07/02/2023,TOSCANA,FI,DACIA,Duster 2a serie,3396.0,393.2
153155,56,M,GLASSES,09/01/2023,LOMBARDIA,BG,NISSAN,Qashqai 1a serie,388.55,47.04
179709,67,M,TRAVEL ASSISTANCE,22/06/2022,EMILIA ROMAGNA,FC,SEAT,Ibiza 4a serie,123.24,32.21
28272,63,M,CIVIL LIABILITY INSURANCE,27/02/2023,SICILIA,ME,MITSUBISHI,Pajero Sport,2200.0,393.2
107114,37,M,GREEN LINE,05/04/2024,CAMPANIA,,DACIA,DUSTER 1? SERIE,132.98,21.5
141296,53,M,CIVIL LIABILITY INSURANCE,06/07/2024,TOSCANA,LU,RENAULT,TRAFIC 4? SERIE,3700.0,393.2
12078,65,M,TRAVEL ASSISTANCE,09/04/2024,LAZIO,RM,FIAT,FREEMONT,318.42,32.21
94228,64,M,CIVIL LIABILITY INSURANCE,02/08/2024,PUGLIA,FG,ALFA ROMEO,GT,1500.0,393.2
155468,44,M,TRAVEL ASSISTANCE,20/06/2022,PIEMONTE,VB,CHRYSLER,PT Cruiser,132.98,32.21
198556,50,F,CIVIL LIABILITY INSURANCE,28/01/2024,LAZIO,RM,FIAT,500X,710.0,393.2
112796,31,F,CIVIL LIABILITY INSURANCE,01/08/2023,SARDEGNA,CA,MERCEDES,CLASSE A      W176,2300.0,393.2
226624,47,F,CIVIL LIABILITY INSURANCE,08/02/2022,EMILIA ROMAGNA,BO,OPEL,INSIGNIA,1240.9,393.2
220693,50,M,CIVIL LIABILITY INSURANCE,22/05/2024,LOMBARDIA,MI,FIAT,DUCATO  4A SERIE,3453.0,393.2
43932,49,F,TRAVEL ASSISTANCE,29/11/2022,LAZIO,LT,BMW,SERIE 5   (E60/E61),119.24,32.21
20159,60,F,NATURAL DISASTERS,21/07/2023,LOMBARDIA,BG,MINI,MINI COUNTRYMAN F60,1700.0,80.59
91333,55,F,GLASSES,12/07/2022,PIEMONTE,TO,FIAT,500X,400.0,47.04
6603,47,F,CIVIL LIABILITY INSURANCE,25/10/2022,LOMBARDIA,MB,FIAT,Panda 3a serie,1940.0,393.2
208300,61,M,CIVIL LIABILITY INSURANCE,09/07/2024,LAZIO,RM,FORD,TRANSIT CUSTOM,2526.0,393.2
41920,64,M,GLASSES,21/10/2024,LIGURIA,GE,SUZUKI,SWIFT (2005-2010),116.0,47.04
184525,61,M,GLASSES,02/10/2024,LOMBARDIA,CR,SMART,FORTWO 3AS. C/A453,375.93,47.04
3830,62,M,CIVIL LIABILITY INSURANCE,22/02/2022,LOMBARDIA,MI,OPEL,COMBO (CORSA 3a S.),1940.0,393.2
36249,53,M,CIVIL LIABILITY INSURANCE,23/01/2023,LAZIO,RM,SMART,forfour 2as. (W453),1469.5,393.2
60007,77,M,SPECIAL TRAVEL,07/09/2020,PIEMONTE,TO,BMW,Serie 3 (F30/F31),173.84,23.31
188454,49,F,CIVIL LIABILITY INSURANCE,26/01/2024,CALABRIA,RC,FIAT,PANDA 1A SERIE,600.0,393.2
111071,56,F,TRAVEL ASSISTANCE,15/06/2022,CAMPANIA,,OPEL,CORSA 3a SERIE,497.98,32.21
141253,60,M,GLASSES,24/10/2023,FRIULI VENEZIA GIULIA,PN,FIAT,500L,600.0,47.04
5658,53,F,TRAVEL ASSISTANCE,29/10/2024,TOSCANA,GR,FIAT,PANDA 2? SERIE,104.24,32.21
